,SI,MaxEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_para_hydroxylation,fr_piperdine,fr_priamide,fr_quatN,fr_sulfide,fr_sulfonamd,fr_thiazole,fr_unbrch_alkane
629,2.572727272727272,13.22785037163013,-4.536017600033619,0.8035625786457862,27.1,399.2390000000001,0.4159856358631061,-0.4809813684659334,0.4809813684659334,1.133333333333333,1.9,19.41318617390762,9.688625786120454,2.559478542141948,-2.308559789521822,2.53736135718088,-2.394851452780326,-0.1474256547294535,3.2290830365576,1.545212919282584,1093.785386832056,-3.289999999999999,6.352724786258793,14.74330007949123,11.50867670494008,0.0,5.907179729351506,0.0,12.14560380539533,9.589074368143644,13.17124514302446,0.0,23.71350021845453,23.31716963018118,32.60370985980886,17.56387129198692,0.0,17.75371813848418,12.09420456360487,71.49302450957694,5.749511833283905,9.636772684650527,18.85863141770802,5.749511833283905,0.0,15.76537288558712,17.75371813848418,17.04480902955538,0.0,66.84,47.2878592110894,27.86684690600881,0.0,17.07212819663708,17.0326438677737,30.34148838068032,0.0,0.0,45.17375745022584,0.0,26.70380596489182,9.98110567295993,-3.528877398213391,11.62914886426458,-2.771847980797035,0.1017020975056691,0.2727272727272727,1,5,1,2,0,2,3,8,0,1,1,5,4.058900000000002,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,1,0,2,4,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630,1.327433628318584,12.41753684807256,-0.2431932634164777,0.8053905360982097,36.57142857142857,264.199,0.3214627966870084,-0.3581646149133441,0.3581646149133441,1.380952380952381,2.142857142857143,16.53848709705915,9.778654235650157,2.620518826857761,-2.246894508117444,2.5546244247918,-2.380619123829763,-0.02776453927969469,2.990906756815368,1.498886749676332,626.9370957699551,-1.81,4.10399937742233,14.95356128865686,5.601050810983688,0.0,0.0,0.0,6.031114512338072,0.0,0.0,0.0,18.15004872675753,12.14580721689626,9.53140013787187,11.71850078702163,4.899909730850478,5.917906046161393,31.47039764427463,41.9809599792112,0.0,5.316788604006331,10.48192345875538,0.0,0.0,4.736862953800049,5.917906046161393,20.26829602230726,0.0,41.57000000000001,0.0,4.794537184071822,0.0,12.46266245207397,5.573104530069267,0.0,35.23174507315853,25.24028311022146,6.299938114134543,0.0,14.29883314436886,2.95953089569161,0.4238179222306204,9.554699708944387,3.265291792642983,5.735371420173008,0.4705882352941176,1,4,0,3,0,1,2,4,0,2,2,4,3.028000000000001,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
631,1.015151515151515,12.70562506872308,-0.0340455194423448,0.6410858693591228,20.2962962962963,359.7070000000001,0.255545659220418,-0.3643770879894154,0.3643770879894154,1.148148148148148,1.851851851851852,35.49569170983865,9.936005772259003,2.376810110451839,-2.190303068514034,2.345850037907276,-2.241415441622485,-0.1138201862485627,2.98793191242792,1.5106866764391,958.812228024005,-2.85,7.045752075420783,10.21669833485681,0.0,5.783244946364939,0.0,5.907179729351506,0.0,9.589074368143644,0.0,0.0,52.28225237197528,0.0,9.589074368143644,28.97875084063252,5.316788604006331,5.917906046161393,13.34455882261663,88.22659168460764,0.0,10.21669833485681,5.687386274683562,0.0,11.60093989023252,4.794537184071822,12.84164324585202,22.34226179039182,0.0,49.41,0.0,9.589074368143644,0.0,23.55166283427691,0.0,29.30861886442803,43.32193961046028,5.316788604006331,0.0,5.939107733695004,26.94022900558441,3.765906614138643,0.04024098219534711,14.78855469609632,4.007252837127777,2.592577132861338,0.1818181818181818,1,4,0,2,0,2,3,5,0,1,1,4,4.255220000000003,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1.195219123505976,6.317167070927443,-0.05481571766677318,0.8158821586600281,35.08695652173913,288.221,0.1666669577542688,-0.3589854025897722,0.3589854025897722,1.260869565217391,2.130434782608696,16.53737584538852,9.819006067559128,2.591621660233134,-2.227835535520532,2.525657279990663,-2.332360449467222,-0.02710560731435878,3.251731932085755,1.311803784696978,768.686618854424,-1.909999999999999,4.555328291961693,9.259957890773396,5.601050810983688,5.760247418874442,0.0,0.0,0.0,4.899909730850478,0.0,0.0,37.18199382405773,11.29497880583215,9.259957890773396,0.0,10.05657298797592,5.917906046161393,31.09141685049658,54.24417061928588,11.32369891057144,0.0,0.0,0.0,0.0,11.28161935971263,5.917906046161393,19.0384868174651,11.32369891057144,38.5,0.0,0.0,0.0,5.917906046161393,0.0,0.0,30.33183534230805,35.19871746979592,11.82597210683069,0.0,2.437037037037037,4.24709447436382,1.445126381054411,12.17038799489215,5.670685682062847,5.053495325471786,0.4210526315789473,0,4,0,3,1,2,4,4,0,2,2,5,3.261000000000002,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1.0,13.27297871000252,-0.9991606303015026,0.7800852851841302,33.82758620689656,372.2510000000002,0.3113148443667502,-0.4807619635468305,0.4807619635468305,1.068965517241379,1.758620689655172,16.36696716212642,9.608486812797512,2.596349851008064,-2.394291989506032,2.554193881505251,-2.416495838327416,-0.1452906787216475,3.427961969396347,1.640859826386975,923.5326349164384,-2.699999999999999,6.403815439219168,10.00643712569118,0.0,0.0,17.72153918805452,0.0,5.969305287951849,24.07805846713777,0.0,0.0,31.47008131006051,17.75371813848418,24.28467613112799,23.69084447600637,9.799819461700956,17.75371813848418,44.0638549899394,35.39237125724043,0.0,0.0,0.0,0.0,0.0,19.17814873628729,17.75371813848418,49.14891714418543,0.0,94.99000000000001,23.72302342643603,24.28467613112799,0.0,18.65296430352215,4.899909730850478,19.05647133661384,17.0326438677737,0.0,0.0,0.0,54.12760370314844,10.01610676679354,-4.162446460065507,7.467245002939447,2.028008790318495,2.590015171166416,0.5454545454545454,1,7,2,2,0,1,4,7,1,2,3,5,1.584,1,0,0,0,0,3,0,0,2,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,1.320121951219512,12.90164816389519,-0.2892592592592595,0.7897282352679333,17.08333333333333,304.2200000000001,0.2577496612206912,-0.4674665631618672,0.4674665631618672,1.041666666666667,1.875,16.33555683534577,10.06971866571316,2.303744265303221,-2.353805652744829,2.270097288096855,-2.466331433975848,0.06894675711573507,3.293929802900639,1.666490394806315,850.6413502912944,-3.21,6.119599082682666,19.0510002089635,17.68627044988341,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,5.687386274683562,24.63453388888768,13.62883905817852,17.67058611086895,4.899909730850478,0.0,12.7105320180471,84.21722897525078,0.0,5.316788604006331,5.687386274683562,0.0,0.0,6.544756405912575,0.0,21.8784835135177,6.076020106833881,58.62,0.0,4.794537184071822,0.0,12.10820789760957,0.0,17.42623572212859,60.68297676136064,5.316788604006331,10.73242228835979,0.0,14.63836112685815,3.387297808012094,1.441510036113211,14.88442071890485,6.708259243512218,0.3892153250188968,0.1052631578947368,1,5,0,1,2,3,4,5,0,0,0,4,3.980000000000003,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,3.614457831325302,6.328357625387229,-0.05726923006346718,0.809901192797141,34.16666666666666,300.232,0.166667289895361,-0.3589854025897722,0.3589854025897722,1.25,2.083333333333333,16.53737753350775,9.819006067169367,2.591649484601437,-2.227837487653292,2.525720755040628,-2.332360483012922,-0.0271057210785641,3.25157613557794,1.302315755935775,809.3012710654117,-1.909999999999999,4.804836364461518,9.259957890773396,5.601050810983688,5.760247418874442,0.0,0.0,0.0,4.899909730850478,0.0,0.0,37.18199382405773,11.29497880583215,9.259957890773396,0.0,10.05657298797592,5.917906046161393,38.01515405018721,53.74125504252127,11.32369891057144,0.0,0.0,0.0,0.0,11.28161935971263,12.84164324585202,24.60193830916209,11.32369891057144,38.5,0.0,0.0,0.0,5.917906046161393,5.563451491696996,0.0,0.0,66.38792294333298,11.8770341654477,0.0,2.441152263374486,4.269522195452255,1.447325646435495,10.41447952271027,5.674329118398591,7.13971535391709,0.45,0,4,0,3,1,2,4,4,0,2,2,5,3.569420000000003,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,27.81632653061224,5.320274386958641,0.7594890272199076,0.6433664926376579,11.42857142857143,260.211,0.1669671087056675,-0.3556932629741455,0.3556932629741455,0.9047619047619048,1.619047619047619,16.45994409942377,10.1493444914623,2.026421439720035,-1.906724825015947,2.196104868205274,-1.70361376552152,0.430464320045329,3.02372918837494,1.674633075709833,743.1590956541327,-2.939999999999999,6.479198508194974,4.523094936973348,5.693927994848461,5.760247418874442,0.0,0.0,0.0,4.992404732635669,0.0,0.0,17.84441913969392,5.687386274683562,4.523094936973348,17.97800696105276,5.156663257125445,4.992404732635669,0.0,78.49998585476007,11.32369891057144,0.0,5.687386274683562,0.0,0.0,0.0,0.0,5.693927994848461,17.39971901740532,38.39,0.0,0.0,0.0,0.0,0.0,6.214600579535317,78.88207796674548,10.14906798976111,5.320274386958641,0.0,4.316073734666809,4.013652998236331,0.7594890272199076,21.59324900208017,5.452589758125472,0.0,0.0,0,3,0,0,1,3,3,3,0,0,0,3,4.757300000000003,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
638,11.9047619047619,12.72075460854682,-4.639623262056073,0.871823505639633,12.95454545454546,321.2190000000001,0.4369087515662393,-0.2799242291760865,0.4369087515662393,1.136363636363636,1.727272727272727,32.22774608124558,10.28065815529139,2.374678819307768,-2.021771931171052,2.365528379908887,-2.051091311038357,-0.1401764332990576,2.768370587065728,2.320128593475739,807.8871815627227,-2.23,5.519328528543739,0.0,5.687386274683562,15.53118113126596,0.0,0.0,6.176298517443475,5.098681808301038,23.38417707695489,5.114250125629398,6.255769183511404,16.2767977450498,21.5890421273534,21.21202568578462,10.19736361660208,10.2285002512588,17.99551919265187,35.65332426354336,0.0,0.0,24.54601769239158,0.0,0.0,16.01355165386098,6.923737199690624,11.38785598969692,0.0,87.53999999999999,27.394865923393,21.5890421273534,0.0,0.0,31.18920547353706,0.0,0.0,20.42586386786087,60.756324118669,0.0,0.0851131687242801,12.60175637360341,0.0,5.303855583900226,-3.590054360906183,1.392211338979016,0.25,1,6,0,0,1,2,5,10,0,0,0,2,3.555820000000002,0,0,0,0,2,0,0,0,3,1,0,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2.854545454545454,12.80815256773049,-5.286607034731809,0.3496224372197124,12.51851851851852,385.2580000000002,0.4562577501303114,-0.2866314731172549,0.4562577501303114,0.9629629629629629,1.518518518518519,32.22774648104829,10.03825727817814,2.441614366298376,-2.088727055998534,2.192605162448063,-2.361670488615661,-0.1625038824431579,2.608279310268719,2.35798210422166,983.088628302549,-3.01,7.702839395191418,0.0,0.0,15.5489381391882,5.783244946364939,5.783244946364939,6.176298517443475,15.01486576525403,18.27265266876418,0.0,11.8192206752084,10.58286975020134,31.17811649549704,32.80281430660165,0.0,5.101407525739723,11.07178199296125,60.16075510785149,0.0,5.425791397110385,18.85863141770802,0.0,0.0,14.63179032048932,0.0,10.35798867576882,0.0,92.66999999999999,33.29172654936156,31.17811649549704,0.0,0.0,48.53093654769288,6.06636706846161,0.0,10.52719892285011,61.21219242590844,0.0,23.84913039858837,3.326628873771731,-3.588157123960694,11.81163863297877,-4.294327164896925,0.0,0.1176470588235294,1,6,0,0,0,2,6,10,0,0,0,2,2.872300000000002,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,1,0,2,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
640,2.2,12.88879671968777,-5.405657960657735,0.2284516245306371,12.33333333333333,431.2630000000001,0.4562577501308959,-0.2866314007539112,0.4562577501308959,1.033333333333333,1.566666666666667,32.22774675931367,10.03247806273958,2.442602243055921,-2.089613403602083,2.202838221526068,-2.361839003064589,-0.3844411441018679,2.664493123058909,2.381960999126133,1124.823738659157,-3.609999999999999,8.405420954647699,0.0,0.0,15.5489381391882,5.783244946364939,11.4706312210485,6.176298517443475,25.1291840340196,18.27265266876418,0.0,23.95195481213162,15.50618079901901,36.10142754431472,38.49020058128521,0.0,5.101407525739723,11.07178199296125,64.20870630815544,0.0,5.425791397110385,24.54601769239158,0.0,0.0,14.63179032048932,10.11431826876557,10.35798867576882,0.0,135.81,49.46587536455979,41.29243476426261,0.0,0.0,12.13273413692322,0.0,0.0,10.52719892285011,61.50197068676894,0.0,33.84862844612474,13.89761407172383,-3.931862979759805,8.201013086067094,-4.450739910550742,0.0,0.1176470588235294,1,9,0,0,0,2,8,13,0,0,0,2,2.780500000000001,0,0,0,0,0,2,0,0,2,1,0,0,0,3,0,0,1,0,2,0,0,0,0,3,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
641,99.99999999999999,13.31713005302111,-4.829338516213292,0.3458233446880262,12.4,427.2790000000002,0.4369225207604185,-0.2748848678339232,0.4369225207604185,1.033333333333333,1.633333333333333,32.22774674513836,10.10202968429961,2.384677029261281,-2.040424725167138,2.409619206879951,-2.051215765617322,-0.3844316813232687,3.10182699572746,2.02696472829924,1217.774715445884,-3.609999999999999,7.665067990051726,0.0,5.687386274683562,15.53118113126596,0.0,5.687386274683562,6.176298517443475,15.21300007706661,23.38417707695489,5.114250125629398,23.95195481213162,21.20010879386747,26.51235317617107,26.89941196046819,10.19736361660208,10.2285002512588,11.07178199296125,64.33918281130691,11.25737948654546,0.0,30.23340396707515,0.0,0.0,16.01355165386098,10.11431826876557,5.693927994848461,11.25737948654546,130.68,32.31817697221067,31.70336039611897,0.0,0.0,36.39820241076966,0.0,0.0,20.42586386786087,62.90705839127224,0.0,10.14246102156131,23.65984167548598,0.0,9.860583664298385,-3.814376613854654,0.0,0.1176470588235294,1,9,0,0,1,3,7,13,0,0,0,3,4.822600000000003,0,0,0,0,2,0,0,0,4,1,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
642,1.5625,13.23648590106382,-4.710287590287366,0.637642486506914,12.59259259259259,381.2740000000002,0.4369225207598821,-0.2748849365916127,0.4369225207598821,0.9629629629629629,1.592592592592593,32.22774646687859,10.11338321422086,2.38365112391725,-2.038554227296864,2.405881225988353,-2.051167760840882,-0.1401685834528091,3.044173512073967,2.023986958562662,1073.616351596125,-3.01,6.951629567181745,0.0,5.687386274683562,15.53118113126596,0.0,0.0,6.176298517443475,5.098681808301038,23.38417707695489,5.114250125629398,11.8192206752084,16.2767977450498,21.5890421273534,21.21202568578462,10.19736361660208,10.2285002512588,11.07178199296125,60.29123161100295,11.25737948654546,0.0,24.54601769239158,0.0,0.0,16.01355165386098,0.0,5.693927994848461,11.25737948654546,87.53999999999999,27.394865923393,21.5890421273534,0.0,5.563451491696996,24.26546827384644,30.33183534230805,0.0,20.42586386786087,62.61728013041173,0.0,0.07473727170696898,13.23410661925723,0.0,13.64611354794476,-3.657963868200837,0.0,0.1176470588235294,1,6,0,0,1,3,5,10,0,0,0,3,4.914400000000003,0,0,0,0,2,0,0,0,3,1,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,5.067567567567568,14.08364323854223,-4.90280377037051,0.1584429431521458,12.24324324324324,511.3560000000002,0.4369470056600377,-0.258309621193113,0.4369470056600377,0.918918918918919,1.513513513513514,32.2277472874362,10.07514444537446,2.401464936324792,-2.085935072568286,2.435009826334696,-2.073786061349951,-0.3844379386472697,3.228950747180095,1.92278938432813,1594.580222005546,-4.389999999999998,9.577350133894498,0.0,11.38131426953202,15.53118113126596,0.0,5.687386274683562,6.176298517443475,10.11431826876557,23.38417707695489,5.114250125629398,23.95195481213162,21.19356707370257,26.51235317617107,26.89941196046819,9.780484743446223,10.2285002512588,17.99551919265187,94.16810257685037,16.94476576122902,0.0,30.23340396707515,0.0,0.0,16.01355165386098,17.0380554684562,11.25737948654546,16.94476576122902,119.82,32.31817697221067,31.70336039611897,0.0,5.563451491696996,36.39820241076966,24.26546827384644,6.923737199690624,15.32718205955983,66.60801733226799,0.0,10.42874210874826,22.59943692652104,0.0,16.70522784277616,-3.875452916435185,1.818780603592458,0.125,0,9,0,0,1,4,8,13,0,0,0,4,6.593620000000006,0,0,0,0,2,0,0,0,5,0,0,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
644,2.890909090909091,13.73710884353741,-2.276031378600823,0.3836594464984404,11.13636363636364,307.1530000000001,0.2000700592258919,-0.4555907854875134,0.4555907854875134,0.7727272727272727,1.318181818181818,19.17818515704144,10.08654948104684,2.278443746777388,-2.077760276501448,2.315693187204475,-2.063055561917824,0.3788263808632266,2.512504328774717,2.402698735330065,933.0345267634337,-2.699999999999999,4.939179720260801,4.417150937053347,11.34326756051668,28.69767375608412,5.817220841045895,0.0,0.0,4.794537184071822,0.0,0.0,6.06636706846161,10.94967570616179,26.36922617542745,10.96924435610704,0.0,0.0,0.0,69.64126712350989,11.32369891057144,5.428790391900541,21.9520752383741,0.0,0.0,0.0,29.08610420522947,0.0,22.29294326667848,30.21,45.83859350770145,26.74661242244592,0.0,6.06636706846161,24.26546827384644,0.0,0.0,0.0,72.04814707752297,0.0,11.86577506928698,0.1204832241538594,-11.34957078819182,6.459623089185678,0.0,0.0,0.0,0,2,0,0,1,3,2,7,0,0,0,3,4.155500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645,2.835106382978723,13.71627551020408,-1.957585558914924,0.3853688810245621,11.04761904761905,288.155,0.1977207896947975,-0.4557039894609464,0.4557039894609464,0.8571428571428571,1.571428571428571,19.17405582327603,10.09760443604652,2.212845347131401,-2.059765228951931,2.283047226191567,-2.028852648783671,0.4089780912678303,2.485245596354181,2.33651688499626,915.4260599597281,-2.629999999999999,4.730076229814967,4.417150937053347,11.34326756051668,28.69767375608412,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.06636706846161,10.94967570616179,21.97881112775263,10.96924435610704,0.0,0.0,0.0,69.8904133509256,11.32369891057144,5.428790391900541,17.56166019069928,0.0,0.0,0.0,23.26888336418358,0.0,22.29294326667847,30.21,34.26112524778112,22.3561973747711,0.0,6.06636706846161,12.13273413692322,12.13273413692322,0.0,0.0,58.3781678636152,0.0,11.87692397329302,0.2404756655748723,-7.443303308977913,7.479971256230275,0.0,0.0,0.0,0,2,0,0,1,3,2,6,0,0,0,3,4.016400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
646,2.941176470588235,13.07928552558152,-0.1885604056437387,0.3487850084500732,11.35135135135135,476.3350000000004,0.192817632529522,-0.4557334064251995,0.4557334064251995,0.6216216216216216,1.189189189189189,16.33815493024798,10.03338312997127,2.272163015676695,-2.20758477245973,2.387554519390465,-2.153921584403113,0.6170256111871744,3.754107836016679,1.679332011810221,1888.178124375554,-5.79,8.15805574604421,4.417150937053347,79.0239869826837,5.428790391900541,0.0,0.0,0.0,4.794537184071822,20.39472723320415,0.0,11.62981856015861,11.07361048914836,4.417150937053347,10.96924435610704,59.05785305757373,0.0,0.0,97.2400905848584,34.07324400930568,5.428790391900541,0.0,0.0,0.0,0.0,0.0,0.0,45.04248836541272,153.05,0.0,4.794537184071822,0.0,45.04248836541272,31.37564736751978,62.23559324502374,12.13273413692322,40.33064131699298,12.53775468211976,0.0,29.60834230102684,17.97406872073133,0.3074730725623585,10.32879858838678,11.84426547803847,0.0,0.0,0,14,0,0,5,7,14,14,0,0,0,7,1.7828,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
647,30.9278350515464,14.44063303099017,-0.2775855589149236,0.7111534074033607,14.56521739130435,293.212,0.1928162150771443,-0.4558180883409192,0.4558180883409192,1.0,1.782608695652174,19.14221474287356,10.09962312031556,2.16852486278406,-2.182099280664953,2.288313961707388,-2.183513898475335,0.6091411315206049,3.087200367782132,1.784076393298987,926.0460851923086,-2.619999999999999,5.539021388099539,9.317060667903824,17.16048840156258,5.428790391900541,0.0,0.0,0.0,4.794537184071822,0.0,0.0,24.71933137198376,11.07361048914836,8.807565984728168,16.6566306307906,0.0,0.0,12.84164324585202,64.57148496471113,11.32369891057144,10.32870012275102,10.07780132235838,0.0,0.0,0.0,5.817220841045895,12.84164324585202,22.29294326667848,33.45,0.0,9.184952231746642,0.0,27.98032954136204,12.13273413692322,24.26546827384644,12.13273413692322,4.899909730850478,20.20937799193752,0.0,14.2231436483123,0.5327859475848296,0.1118329029142526,13.52284332723061,2.195915016097542,1.780405493209425,0.2105263157894737,0,3,0,1,1,3,3,4,0,1,1,4,4.199300000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
648,1.0,12.54565256773049,-5.000797997388681,0.7922644406784787,12.72,357.248,0.4538054490703832,-0.3549282981047925,0.4538054490703832,1.0,1.56,32.23311655148324,10.10479820112597,2.364712680742928,-2.123787690971966,2.232383084122429,-2.20887790508505,-0.1647765516212492,2.535094011971225,2.372975976773299,890.4722258690117,-2.65,7.075349055414736,5.316788604006331,0.0,0.0,10.02329115340758,5.783244946364939,6.176298517443475,4.794537184071822,13.17124514302446,0.0,17.46044569457328,4.895483475517775,26.38357931142522,27.19096168751192,0.0,5.138973737607942,11.07178199296125,66.23677521468537,0.0,10.45576234161427,18.85863141770802,0.0,0.0,14.8178283374794,0.0,5.563451491696996,5.697039313055833,89.26,21.982834617216,26.38357931142522,0.0,11.63947159853088,36.39820241076966,18.19910120538483,0.0,5.316788604006331,60.07703170993936,0.0,11.1430443647462,7.66528380112886,-2.013880385487528,12.99694496576689,-4.553457081855802,0.0,0.0625,3,5,0,0,0,2,4,9,0,0,0,2,2.9184,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,0,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
